chrs,cum.start,cum.end,dat1.inside,dat1.outside,dat1.chr,dat1.relCo,dat2.inside,dat2.outside,dat2.chr,dat2.relCo,diff.relCo,pval,fdr,xsq.result
Chr3,64457207,65457206,205,14678,2796,0.013774104683195593,48,4509,834,0.01053324555628703,-0.0032408591269085622,0.10008964896715154,0.23228466935340902,ns
Chr3,64557207,65557206,216,14667,2796,0.014513202983269502,41,4516,834,0.008997147245995173,-0.005516055737274329,0.0037526209838445574,0.0231119367135847,diff
Chr3,64657207,65657206,218,14665,2796,0.01464758449237385,41,4516,834,0.008997147245995173,-0.005650437246378677,0.0030603045651631426,0.02037111826709607,diff
Chr3,64757207,65757206,233,14650,2796,0.015655445810656452,41,4516,834,0.008997147245995173,-0.0066582985646612795,5.514085203937934e-4,0.006893062745679391,diff
Chr3,64857207,65857206,235,14648,2796,0.0157898273197608,37,4520,834,0.008119376782971253,-0.007670450536789547,6.648017269562634e-5,0.0017036948516888119,diff
Chr3,64957207,65957206,243,14640,2796,0.01632735335617819,39,4518,834,0.008558262014483212,-0.007769091341694978,6.721709581776799e-5,0.0017036948516888119,diff
Chr3,65057207,66057206,259,14624,2796,0.017402405429012967,43,4514,834,0.009436032477507132,-0.007966372951505835,8.760752186669132e-5,0.0019984709894848977,diff
Chr3,65157207,66157206,235,14648,2796,0.0157898273197608,36,4521,834,0.007899934167215274,-0.007889893152545527,3.4546423320424535e-5,0.001284418210601479,diff
Chr3,65257207,66257206,235,14648,2796,0.0157898273197608,34,4523,834,0.007461048935703314,-0.008328778384057486,8.800779771476822e-6,6.710982531046699e-4,diff
Chr3,65357207,66357206,230,14653,2796,0.015453873546999933,33,4524,834,0.007241606319947334,-0.0082122672270526,9.67440577313257e-6,6.710982531046699e-4,diff
Chr3,65457207,66457206,218,14665,2796,0.01464758449237385,31,4526,834,0.006802721088435374,-0.007844863403938477,1.541023145562172e-5,7.85323938522402e-4,diff
Chr3,65557207,66557206,220,14663,2796,0.014781966001478197,29,4528,834,0.006363835856923414,-0.008418130144554782,2.5855180209301656e-6,2.6213175012199677e-4,diff
Chr3,65657207,66657206,214,14669,2796,0.014378821474165155,30,4527,834,0.0065832784726793945,-0.0077955430014857606,1.2838747911093004e-5,7.691577157645718e-4,diff
Chr3,65757207,66757206,187,14696,2796,0.012564671101256468,27,4530,834,0.005924950625411455,-0.006639720475845013,8.794485386200612e-5,0.0019984709894848977,diff
Chr3,65857207,66857206,171,14712,2796,0.01148961902842169,26,4531,834,0.005705508009655475,-0.005784111018766215,3.656549901244063e-4,0.005325393061630592,diff
Chr3,65957207,66957206,130,14753,2796,0.008734798091782571,22,4535,834,0.0048277375466315555,-0.003907060545151016,0.007076474874006356,0.03532876471189537,diff
Chr3,66057207,67057206,103,14780,2796,0.0069206477188738826,16,4541,834,0.003511081852095677,-0.0034095658667782055,0.008862156436830923,0.041715436370511276,diff
Chr3,66157207,67157206,96,14787,2796,0.006450312437008668,17,4540,834,0.003730524467851657,-0.0027197879691570107,0.03418880940318527,0.10937099707135482,ns
Chr3,66257207,67257206,89,14794,2796,0.005979977155143452,17,4540,834,0.003730524467851657,-0.002249452687291795,0.08379475636215147,0.20643268950526286,ns
Chr3,66357207,67357206,82,14801,2796,0.005509641873278237,15,4542,834,0.0032916392363396972,-0.00221800263693854,0.0708649266068117,0.18065758852568245,ns
Chr3,66457207,67457206,84,14799,2796,0.0056440233823825845,15,4542,834,0.0032916392363396972,-0.0023523841460428873,0.05638523276748255,0.155906191155278,ns
Chr3,66557207,67557206,45,14838,2796,0.003023583954847813,11,4546,834,0.0024138687733157777,-6.097151815320353e-4,0.6354543329532222,0.8285623581982776,ns
Chr3,66657207,67657206,23,14860,2796,0.0015453873546999932,7,4550,834,0.0015360983102918587,-9.289044408134503e-6,1,1,ns
Chr3,66757207,67757206,18,14865,2796,0.0012094335819391251,6,4551,834,0.0013166556945358788,1.0722211259675367e-4,0.8118704778461985,0.9777858746697928,ns
Chr3,66857207,67857206,17,14866,2796,0.0011422428273869516,6,4551,834,0.0013166556945358788,1.744128671489272e-4,0.8054565878978953,0.972352158824037,ns
Chr3,66957207,67957206,19,14864,2796,0.0012766243364912989,5,4552,834,0.0010972130787798991,-1.7941125771139973e-4,1,1,ns
Chr3,67057207,68057206,19,14864,2796,0.0012766243364912989,5,4552,834,0.0010972130787798991,-1.7941125771139973e-4,1,1,ns
Chr3,67157207,68157206,13,14870,2796,8.734798091782571e-4,4,4553,834,8.777704630239193e-4,4.2906538456621846e-6,0.9999999999999999,1,ns
Chr3,67257207,68257206,18,14865,2796,0.0012094335819391251,3,4554,834,6.583278472679394e-4,-5.511057346711857e-4,0.4426235611001383,0.6554807343033509,ns
Chr3,67357207,68357206,17,14866,2796,0.0011422428273869516,2,4555,834,4.3888523151195964e-4,-7.03357595874992e-4,0.2776660434017081,0.4777595890384481,ns
Chr3,67457207,68457206,10,14873,2796,6.719075455217362e-4,1,4556,834,2.1944261575597982e-4,-4.524649297657564e-4,0.4759700228101269,0.6857438632272537,ns
Chr3,67557207,68557206,9,14874,2796,6.047167909695626e-4,1,4556,834,2.1944261575597982e-4,-3.8527417521358275e-4,0.46976691607205734,0.6803876872340346,ns
Chr3,67657207,68657206,9,14874,2796,6.047167909695626e-4,1,4556,834,2.1944261575597982e-4,-3.8527417521358275e-4,0.46976691607205734,0.6803876872340346,ns
Chr3,67757207,68757206,9,14874,2796,6.047167909695626e-4,1,4556,834,2.1944261575597982e-4,-3.8527417521358275e-4,0.46976691607205734,0.6803876872340346,ns
Chr3,67857207,68857206,9,14874,2796,6.047167909695626e-4,1,4556,834,2.1944261575597982e-4,-3.8527417521358275e-4,0.46976691607205734,0.6803876872340346,ns
Chr3,67957207,68957206,7,14876,2796,4.7033528186521536e-4,1,4556,834,2.1944261575597982e-4,-2.5089266610923554e-4,0.6901286486571141,0.8781696801084669,ns
Chr3,68057207,69057206,7,14876,2796,4.7033528186521536e-4,1,4556,834,2.1944261575597982e-4,-2.5089266610923554e-4,0.6901286486571141,0.8781696801084669,ns
Chr3,68157207,69157206,7,14876,2796,4.7033528186521536e-4,1,4556,834,2.1944261575597982e-4,-2.5089266610923554e-4,0.6901286486571141,0.8781696801084669,ns
Chr3,68257207,69257206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,68357207,69357206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,68457207,69457206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,68557207,69557206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,68657207,69657206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,68757207,69757206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,68857207,69857206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,68957207,69957206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69057207,70057206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69157207,70157206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69257207,70257206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69357207,70357206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69457207,70457206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69557207,70557206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69657207,70657206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69757207,70757206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69857207,70857206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,69957207,70957206,0,14883,2796,0,0,4557,834,0,0,1,1,ns
Chr3,70057207,71057206,2,14881,2796,1.3438150910434723e-4,0,4557,834,0,-1.3438150910434723e-4,1,1,ns
Chr3,70157207,71157206,2,14881,2796,1.3438150910434723e-4,0,4557,834,0,-1.3438150910434723e-4,1,1,ns
Chr3,70257207,71257206,2,14881,2796,1.3438150910434723e-4,0,4557,834,0,-1.3438150910434723e-4,1,1,ns
Chr3,70357207,71357206,2,14881,2796,1.3438150910434723e-4,0,4557,834,0,-1.3438150910434723e-4,1,1,ns
Chr3,70457207,71457206,2,14881,2796,1.3438150910434723e-4,0,4557,834,0,-1.3438150910434723e-4,1,1,ns
Chr3,70557207,71557206,2,14881,2796,1.3438150910434723e-4,0,4557,834,0,-1.3438150910434723e-4,1,1,ns
Chr3,70657207,71657206,2,14881,2796,1.3438150910434723e-4,0,4557,834,0,-1.3438150910434723e-4,1,1,ns
Chr3,70757207,71757206,2,14881,2796,1.3438150910434723e-4,0,4557,834,0,-1.3438150910434723e-4,1,1,ns
Chr3,70857207,71857206,14,14869,2796,9.406705637304307e-4,1,4556,834,2.1944261575597982e-4,-7.21227947974451e-4,0.21780301319199905,0.4048862784020518,ns
Chr3,70957207,71957206,27,14856,2796,0.0018141503729086877,5,4552,834,0.0010972130787798991,-7.169372941287886e-4,0.4036380534672614,0.6157349010067714,ns
Chr3,71057207,72057206,31,14852,2796,0.0020829133911173824,6,4551,834,0.0013166556945358788,-7.662576965815036e-4,0.4359705099720993,0.6463544793512113,ns
Chr3,71157207,72157206,32,14851,2796,0.0021501041456695557,6,4551,834,0.0013166556945358788,-8.334484511336769e-4,0.33894702589139225,0.5473726665690422,ns
Chr3,71257207,72257206,35,14848,2796,0.0023516764093260765,7,4550,834,0.0015360983102918587,-8.155780990342179e-4,0.36440089542813436,0.5772600723248571,ns
Chr3,71357207,72357206,35,14848,2796,0.0023516764093260765,7,4550,834,0.0015360983102918587,-8.155780990342179e-4,0.36440089542813436,0.5772600723248571,ns
Chr3,71457207,72457206,48,14835,2796,0.003225156218504334,10,4547,834,0.0021944261575597983,-0.0010307300609445355,0.35080230524044625,0.5604332585538281,ns
Chr3,71557207,72557206,52,14831,2796,0.0034939192367130284,10,4547,834,0.0021944261575597983,-0.00129949307915323,0.22846784326622996,0.41764302000678377,ns
Chr3,71657207,72657206,64,14819,2796,0.0043002082913391115,10,4547,834,0.0021944261575597983,-0.002105782133779313,0.052915531885983115,0.1488105472127178,ns
Chr3,71757207,72757206,101,14782,2796,0.006786266209769536,15,4542,834,0.0032916392363396972,-0.0034946269734298387,0.005826264116739363,0.030716064423449926,diff
Chr3,71857207,72857206,109,14774,2796,0.007323792246186925,14,4543,834,0.0030721966205837174,-0.004251595625603208,8.766966045121137e-4,0.009243888997975727,diff
Chr3,71957207,72957206,123,14760,2796,0.008264462809917356,15,4542,834,0.0032916392363396972,-0.004972823573577659,2.4677624866604195e-4,0.004086894301563183,diff
Chr3,72057207,73057206,146,14737,2796,0.00980985016461735,18,4539,834,0.003949967083607637,-0.005859883081009713,6.0164116449520974e-5,0.0016329529852710965,diff
Chr3,72157207,73157206,154,14729,2796,0.010347376201034738,20,4537,834,0.004388852315119597,-0.005958523885915141,9.572662266913515e-5,0.0021027948112986687,diff
Chr3,72257207,73257206,165,14718,2796,0.011086474501108648,22,4535,834,0.0048277375466315555,-0.006258736954477093,8.203550946938258e-5,0.0019984709894848977,diff
Chr3,72357207,73357206,177,14706,2796,0.011892763555734731,25,4532,834,0.0054860653938994955,-0.006406698161835236,1.0842697182614405e-4,0.002268361093124728,diff
Chr3,72457207,73457206,174,14709,2796,0.01169119129207821,27,4530,834,0.005924950625411455,-0.005766240666666755,5.543737868300572e-4,0.006893062745679391,diff
Chr3,72557207,73557206,192,14691,2796,0.012900624874017335,32,4525,834,0.007022163704191354,-0.005878461169825981,8.185811477503598e-4,0.008916445890371686,diff
Chr3,72657207,73657206,217,14666,2796,0.014580393737821676,41,4516,834,0.008997147245995173,-0.005583246491826503,0.00378910230936523,0.023173532253182163,diff
Chr3,72757207,73757206,195,14688,2796,0.013102197137673856,37,4520,834,0.008119376782971253,-0.004982820354702603,0.006209570358590625,0.03209495581420566,diff
Chr3,72857207,73857206,198,14685,2796,0.013303769401330377,40,4517,834,0.008777704630239193,-0.004526064771091184,0.013716690613404674,0.05739237532846782,ns
Chr3,72957207,73957206,194,14689,2796,0.013035006383121682,37,4520,834,0.008119376782971253,-0.004915629600150429,0.006200225627305251,0.03209495581420566,diff
Chr3,73057207,74057206,187,14696,2796,0.012564671101256468,35,4522,834,0.007680491551459293,-0.004884179549797175,0.006554879467037992,0.03335649087859488,diff
Chr3,73157207,74157206,186,14697,2796,0.012497480346704294,33,4524,834,0.007241606319947334,-0.00525587402675696,0.0028810070704605693,0.019639995630742747,diff
Chr3,73257207,74257206,189,14694,2796,0.012699052610360815,32,4525,834,0.007022163704191354,-0.00567688890616946,0.001326154105769108,0.011971719941121126,diff
Chr3,73357207,74357206,192,14691,2796,0.012900624874017335,33,4524,834,0.007241606319947334,-0.005659018554070002,0.0014691471783693196,0.012823417093316313,diff
Chr3,73457207,74457206,194,14689,2796,0.013035006383121682,28,4529,834,0.006144393241167435,-0.006890613141954247,6.070917775287081e-5,0.0016329529852710965,diff
Chr3,73557207,74557206,191,14692,2796,0.012833434119465161,26,4531,834,0.005705508009655475,-0.007127926109809686,2.4278156073287046e-5,0.0010941122392595548,diff
Chr3,73657207,74657206,191,14692,2796,0.012833434119465161,27,4530,834,0.005924950625411455,-0.006908483494053706,5.120644410225793e-5,0.0014997798517061322,diff
Chr3,73757207,74757206,189,14694,2796,0.012699052610360815,30,4527,834,0.0065832784726793945,-0.00611577413768142,3.903928198427128e-4,0.005397413301914106,diff
Chr3,73857207,74857206,173,14710,2796,0.011624000537526036,28,4529,834,0.006144393241167435,-0.005479607296358602,0.0010342226989525157,0.010097077905329004,diff
Chr3,73957207,74957206,161,14722,2796,0.010817711482899953,27,4530,834,0.005924950625411455,-0.004892760857488498,0.002388297689814714,0.017200963689485208,diff
Chr3,74057207,75057206,163,14720,2796,0.0109520929920043,28,4529,834,0.006144393241167435,-0.004807699750836865,0.0033882608985461005,0.021306702389854056,diff
Chr3,74157207,75157206,165,14718,2796,0.011086474501108648,28,4529,834,0.006144393241167435,-0.004942081259941214,0.002686640041843351,0.018735405159521358,diff
Chr3,74257207,75257206,159,14724,2796,0.010683329973795605,28,4529,834,0.006144393241167435,-0.00453893673262817,0.005343821643568997,0.0288653972386227,diff
Chr3,74357207,75357206,160,14723,2796,0.01075052072834778,26,4531,834,0.005705508009655475,-0.005045012718692304,0.0016622165234475353,0.01386583150572058,diff
Chr3,74457207,75457206,164,14719,2796,0.011019283746556474,28,4529,834,0.006144393241167435,-0.004874890505389039,0.0026817105658438183,0.018735405159521358,diff
Chr3,74557207,75557206,165,14718,2796,0.011086474501108648,31,4526,834,0.006802721088435374,-0.004283753412673274,0.010798160705786769,0.04728231166188359,diff
Chr3,74657207,75657206,144,14739,2796,0.009675468655513001,26,4531,834,0.005705508009655475,-0.003969960645857526,0.010716974272698982,0.04728231166188359,diff
Chr3,74757207,75757206,144,14739,2796,0.009675468655513001,26,4531,834,0.005705508009655475,-0.003969960645857526,0.010716974272698982,0.04728231166188359,diff
Chr3,74857207,75857206,166,14717,2796,0.01115366525566082,34,4523,834,0.007461048935703314,-0.003692616319957507,0.02922542644002222,0.0978131682686454,ns
Chr3,74957207,75957206,169,14714,2796,0.011355237519317342,35,4522,834,0.007680491551459293,-0.003674745967858048,0.03736227392898743,0.11610460081328809,ns
Chr3,75057207,76057206,159,14724,2796,0.010683329973795605,34,4523,834,0.007461048935703314,-0.003222281038092291,0.059940843688341267,0.16155834760988505,ns
Chr3,75157207,76157206,151,14732,2796,0.010145803937378217,34,4523,834,0.007461048935703314,-0.002684755001674903,0.11612941820230153,0.25986175414369,ns
Chr3,75257207,76257206,147,14736,2796,0.009877040919169522,40,4517,834,0.008777704630239193,-0.0010993362889303287,0.544550066370197,0.7487853864185761,ns
Chr3,75357207,76357206,140,14743,2796,0.009406705637304306,44,4513,834,0.009655475093263111,2.487694559588048e-4,0.8614538093511912,1,ns
Chr3,75457207,76457206,133,14750,2796,0.008936370355439092,43,4514,834,0.009436032477507132,4.996621220680394e-4,0.7885511713942968,0.9596587662951829,ns
Chr3,75557207,76557206,132,14751,2796,0.008869179600886918,44,4513,834,0.009655475093263111,7.86295492376193e-4,0.6548602307154613,0.8448484157971113,ns
Chr3,75657207,76657206,134,14749,2796,0.009003561109991265,41,4516,834,0.008997147245995173,-6.413863996091937e-6,1,1,ns
Chr3,75757207,76757206,131,14752,2796,0.008801988846334744,41,4516,834,0.008997147245995173,1.9515839966042885e-4,0.92795834017833,1,ns
Chr3,75857207,76857206,107,14776,2796,0.0071894107370825775,35,4522,834,0.007680491551459293,4.910808143767159e-4,0.7654475249892719,0.9413259078482946,ns
Chr3,75957207,76957206,107,14776,2796,0.0071894107370825775,35,4522,834,0.007680491551459293,4.910808143767159e-4,0.7654475249892719,0.9413259078482946,ns
Chr3,76057207,77057206,117,14766,2796,0.007861318282604314,41,4516,834,0.008997147245995173,0.0011358289633908586,0.45124906451715996,0.663779315885733,ns
Chr3,76157207,77157206,126,14757,2796,0.008466035073573876,43,4514,834,0.009436032477507132,9.699974039332551e-4,0.5241043045916265,0.7342810154611163,ns
Chr3,76257207,77257206,120,14763,2796,0.008062890546260835,37,4520,834,0.008119376782971253,5.648623671041832e-5,1,1,ns
Chr3,76357207,77357206,117,14766,2796,0.007861318282604314,34,4523,834,0.007461048935703314,-4.002693469010001e-4,0.8473985737487499,1,ns
Chr3,76457207,77457206,115,14768,2796,0.0077269367734999666,37,4520,834,0.008119376782971253,3.924400094712866e-4,0.7735930959561268,0.9493442276258615,ns
Chr3,76557207,77557206,104,14779,2796,0.006987838473426057,32,4525,834,0.007022163704191354,3.4325230765297476e-5,1,1,ns
Chr3,76657207,77657206,100,14783,2796,0.006719075455217362,36,4521,834,0.007899934167215274,0.001180858711997912,0.4164050786720608,0.624465382007944,ns
Chr3,76757207,77757206,98,14785,2796,0.006584693946113015,40,4517,834,0.008777704630239193,0.002193010684126178,0.13026585608723126,0.28192196722573776,ns
Chr3,76857207,77857206,104,14779,2796,0.006987838473426057,46,4511,834,0.010094360324775072,0.003106521851349015,0.041799459531132635,0.12693937249316314,ns
Chr3,76957207,77957206,95,14788,2796,0.006383121682456494,47,4510,834,0.010313802940531051,0.003930681258074557,0.009379372897547577,0.043644259120682566,diff
Chr3,77057207,78057206,74,14809,2796,0.004972115836860848,46,4511,834,0.010094360324775072,0.0051222444879142235,3.057361913274356e-4,0.00468558488569256,diff
Chr3,77157207,78157206,78,14805,2796,0.005240878855069542,53,4504,834,0.01163045863506693,0.006389579779997387,1.635692112928433e-5,7.984600758665462e-4,diff
Chr3,77257207,78257206,85,14798,2796,0.005711214136934758,52,4505,834,0.01141101601931095,0.005699801882376192,1.524097426779399e-4,0.0028979267203881496,diff
Chr3,77357207,78357206,89,14794,2796,0.005979977155143452,56,4501,834,0.01228878648233487,0.0063088093271914175,4.4579882723345504e-5,0.001480685135684982,diff
Chr3,77457207,78457206,87,14796,2796,0.005845595646039105,53,4504,834,0.01163045863506693,0.005784862989027824,1.2366719632717332e-4,0.002522278036583524,diff
Chr3,77557207,78557206,83,14800,2796,0.00557683262783041,53,4504,834,0.01163045863506693,0.006053626007236519,5.977297546011647e-5,0.0016329529852710965,diff
Chr3,77657207,78657206,73,14810,2796,0.004904925082308675,47,4510,834,0.010313802940531051,0.005408877858222376,1.2688201461960146e-4,0.0025337953828581017,diff
Chr3,77757207,78757206,75,14808,2796,0.005039306591413021,41,4516,834,0.008997147245995173,0.003957840654582151,0.003987507215856421,0.023997874477163297,diff
Chr3,77857207,78857206,72,14811,2796,0.0048377343277565005,35,4522,834,0.007680491551459293,0.002842757223702793,0.029114463962765,0.0978131682686454,ns
Chr3,77957207,78957206,76,14807,2796,0.0051064973459651955,42,4515,834,0.009216589861751152,0.0041100925157859566,0.0030242243839612914,0.02023313572619788,diff
Chr3,78057207,79057206,76,14807,2796,0.0051064973459651955,42,4515,834,0.009216589861751152,0.0041100925157859566,0.0030242243839612914,0.02023313572619788,diff
Chr3,78157207,79157206,66,14817,2796,0.004434589800443459,36,4521,834,0.007899934167215274,0.0034653443667718147,0.006718407163848117,0.0340571563151993,diff
Chr3,78257207,79257206,67,14816,2796,0.004501780554995632,43,4514,834,0.009436032477507132,0.004934251922511499,2.552880680612203e-4,0.004103288703715712,diff
Chr3,78357207,79357206,59,14824,2796,0.003964254518578243,40,4517,834,0.008777704630239193,0.00481345011166095,1.823556863890236e-4,0.0032479026305504474,diff
Chr3,78457207,79457206,69,14814,2796,0.00463616206409998,48,4509,834,0.01053324555628703,0.005897083492187051,2.398527845566492e-5,0.0010941122392595548,diff
Chr3,78557207,79557206,76,14807,2796,0.0051064973459651955,50,4507,834,0.010972130787798991,0.0058656334418337955,4.855477484471062e-5,0.0014997798517061322,diff
Chr3,78657207,79657206,78,14805,2796,0.005240878855069542,51,4506,834,0.01119157340355497,0.005950694548485428,4.046365130345066e-5,0.0014413808761607558,diff
Chr3,78757207,79757206,80,14803,2796,0.00537526036417389,56,4501,834,0.01228878648233487,0.00691352611816098,5.472919073137772e-6,5.152362384568274e-4,diff
Chr3,78857207,79857206,85,14798,2796,0.005711214136934758,61,4496,834,0.013385999561114768,0.0076747854241800105,9.928912144519714e-7,1.1896642005888167e-4,diff
Chr3,78957207,79957206,94,14789,2796,0.00631593092790432,55,4502,834,0.01206934386657889,0.00575341293867457,2.0251306930977093e-4,0.0035120029651352375,diff
Chr3,79057207,80057206,105,14778,2796,0.00705502922797823,53,4504,834,0.01163045863506693,0.004575429407088699,0.004445184232999461,0.025405024418030175,diff
Chr3,79157207,80157206,108,14775,2796,0.007256601491634751,57,4500,834,0.012508229098090849,0.005251627606456098,0.001170178365610763,0.011016393470535612,diff
Chr3,79257207,80257206,114,14769,2796,0.007659746018947792,51,4506,834,0.01119157340355497,0.003531827384607178,0.026578690991242174,0.0929505556733261,ns
Chr3,79357207,80357206,119,14764,2796,0.00799569979170866,54,4503,834,0.01184990125082291,0.00385420145911425,0.018815098507670346,0.07306335615320156,ns
Chr3,79457207,80457206,106,14777,2796,0.007122219982530404,48,4509,834,0.01053324555628703,0.0034110255737566262,0.027706133143242398,0.09484852852673631,ns
Chr3,79557207,80557206,95,14788,2796,0.006383121682456494,44,4513,834,0.009655475093263111,0.0032723534108066166,0.026658050109648907,0.0929505556733261,ns
Chr3,79657207,80657206,89,14794,2796,0.005979977155143452,43,4514,834,0.009436032477507132,0.0034560553223636796,0.017269658888480883,0.06845369110539354,ns
Chr3,79757207,80757206,77,14806,2796,0.005173688100517369,36,4521,834,0.007899934167215274,0.002726246066697905,0.04416436103971326,0.13169372816819475,ns
Chr3,79857207,80857206,64,14819,2796,0.0043002082913391115,28,4529,834,0.006144393241167435,0.0018441849498283232,0.13764440484359244,0.2921779402004554,ns
Chr3,79957207,80957206,46,14837,2796,0.0030907747093999864,24,4533,834,0.005266622778143515,0.002175848068743529,0.046375714142408236,0.13463257982311466,ns
Chr3,80057207,81057206,32,14851,2796,0.0021501041456695557,19,4538,834,0.004169409699363616,0.0020193055536940605,0.029712983506548715,0.09914357534590179,ns
Chr3,80157207,81157206,24,14859,2796,0.001612578109252167,12,4545,834,0.0026333113890717576,0.0010207332798195907,0.16896377372719745,0.3358887688875509,ns
Chr3,80257207,81257206,9,14874,2796,6.047167909695626e-4,10,4547,834,0.0021944261575597983,0.0015897093665902357,0.005461497374806713,0.029142726882571853,diff
Chr3,80357207,81357206,2,14881,2796,1.3438150910434723e-4,3,4554,834,6.583278472679394e-4,5.239463381635921e-4,0.087737962304898,0.21140518156829172,ns
Chr3,80457207,80500718,2,14881,2796,1.3438150910434723e-4,3,4554,834,6.583278472679394e-4,5.239463381635921e-4,0.087737962304898,0.21140518156829172,ns
Chr4,80500719,81500718,308,14575,2465,0.020694752402069475,90,4467,738,0.019749835418038184,-9.44916984031291e-4,0.7201970172750672,0.9023000653693333,ns
Chr4,80600719,81600718,328,14555,2465,0.02203856749311295,96,4461,738,0.02106649111257406,-9.720763805388874e-4,0.728231380591832,0.9071918332892576,ns
Chr4,80700719,81700718,332,14551,2465,0.02230733051132164,99,4458,738,0.021724818959842,-5.825115514796406e-4,0.8630919144641802,1,ns
Chr4,80800719,81800718,280,14603,2465,0.018813411274608612,92,4465,738,0.020188720649550143,0.0013753093749415309,0.5372769432824217,0.7446172568309483,ns
Chr4,80900719,81900718,276,14607,2465,0.01854464825639992,91,4466,738,0.019969278033794162,0.001424629777394243,0.5341525964407065,0.7418473362580096,ns
Chr4,81000719,82000718,252,14631,2465,0.016932070147147753,90,4467,738,0.019749835418038184,0.0028177652708904315,0.22091140884526939,0.40893432142986663,ns
Chr4,81100719,82100718,236,14647,2465,0.015857018074312973,82,4475,738,0.017994294491990345,0.0021372764176773723,0.31719418885523043,0.5232314654708307,ns
Chr4,81200719,82200718,236,14647,2465,0.015857018074312973,79,4478,738,0.017335966644722405,0.0014789485704094323,0.5025007930007847,0.7113813589420346,ns
Chr4,81300719,82300718,210,14673,2465,0.01411005845595646,67,4490,738,0.014702655255650647,5.925967996941867e-4,0.7751370840811489,0.9503541179711201,ns
Chr4,81400719,82400718,168,14715,2465,0.011288046764765169,47,4510,738,0.010313802940531051,-9.742438242341181e-4,0.6276277252191541,0.8202492148576738,ns
Chr4,81500719,82500718,151,14732,2465,0.010145803937378217,41,4516,738,0.008997147245995173,-0.0011486566913830442,0.5491506632250026,0.7490774566992014,ns
Chr4,81600719,82600718,131,14752,2465,0.008801988846334744,35,4522,738,0.007680491551459293,-0.0011214972948754504,0.5200486085119047,0.7299510820220345,ns
Chr4,81700719,82700718,101,14782,2465,0.006786266209769536,29,4528,738,0.006363835856923414,-4.224303528461218e-4,0.835665660193786,1,ns
Chr4,81800719,82800718,87,14796,2465,0.005845595646039105,24,4533,738,0.005266622778143515,-5.789728678955901e-4,0.7363089295697994,0.9137995943248547,ns
Chr4,81900719,82900718,60,14823,2465,0.004031445273130417,20,4537,738,0.004388852315119597,3.574070419891792e-4,0.7912951234041152,0.9605790195967365,ns
Chr4,82000719,83000718,44,14839,2465,0.0029563932002956393,9,4548,738,0.0019749835418038184,-9.81409658491821e-4,0.3304361492863516,0.5383372617545259,ns
Chr4,82100719,83100718,29,14854,2465,0.001948531882013035,7,4550,738,0.0015360983102918587,-4.124335717211763e-4,0.6955102868692477,0.8797337409728104,ns
Chr4,82200719,83200718,2,14881,2465,1.3438150910434723e-4,0,4557,738,0,-1.3438150910434723e-4,1,1,ns
Chr4,82300719,83300718,1,14882,2465,6.719075455217362e-5,0,4557,738,0,-6.719075455217362e-5,0.9999999999999999,1,ns
Chr4,82400719,83400718,1,14882,2465,6.719075455217362e-5,0,4557,738,0,-6.719075455217362e-5,0.9999999999999999,1,ns
Chr4,82500719,83500718,3,14880,2465,0.00020157226365652087,0,4557,738,0,-0.00020157226365652087,1,1,ns
Chr4,82600719,83600718,4,14879,2465,2.6876301820869447e-4,0,4557,738,0,-2.6876301820869447e-4,0.5792036871425177,0.7734452478762294,ns
Chr4,82700719,83700718,4,14879,2465,2.6876301820869447e-4,0,4557,738,0,-2.6876301820869447e-4,0.5792036871425177,0.7734452478762294,ns
Chr4,82800719,83800718,4,14879,2465,2.6876301820869447e-4,0,4557,738,0,-2.6876301820869447e-4,0.5792036871425177,0.7734452478762294,ns
Chr4,82900719,83900718,3,14880,2465,0.00020157226365652087,1,4556,738,2.1944261575597982e-4,1.7870352099458954e-5,1,1,ns
Chr4,83000719,84000718,3,14880,2465,0.00020157226365652087,1,4556,738,2.1944261575597982e-4,1.7870352099458954e-5,1,1,ns
Chr4,83100719,84100718,3,14880,2465,0.00020157226365652087,1,4556,738,2.1944261575597982e-4,1.7870352099458954e-5,1,1,ns
Chr4,83200719,84200718,3,14880,2465,0.00020157226365652087,1,4556,738,2.1944261575597982e-4,1.7870352099458954e-5,1,1,ns
