genotype,lib,chrs,start,stop,cos,width
hta7,165,Chr1,16474332,16474488,16474410,156
hta7,165,Chr2,1935735,1936278,1936007,543
hta7,165,Chr3,2179208,2179567,2179388,359
hta7,165,Chr3,7411530,7412009,7411770,479
hta7,165,Chr3,16571045,16571163,16571104,118
hta7,165,Chr5,6611600,6612141,6611870,541
hta7,166,Chr1,8391346,8391505,8391426,159
hta7,166,Chr1,10116495,10117909,10117202,1414
hta7,166,Chr2,17643231,17643374,17643303,143
hta7,166,Chr3,9493272,9493582,9493427,310
hta7,166,Chr3,19804950,19805071,19805010,121
hta7,166,Chr4,5365189,5365304,5365247,115
hta7,166,Chr5,16834379,16834584,16834481,205
hta7,167,Chr1,8347741,8347961,8347851,220
hta7,167,Chr2,362468,365116,363792,2648
hta7,167,Chr3,9378728,9378784,9378756,56
hta7,167,Chr4,126646,128068,127357,1422
hta7,167,Chr5,22085796,22085934,22085865,138
hta7,168,Chr1,17358898,17359497,17359198,599
hta7,168,Chr2,9605753,9607582,9606667,1829
hta7,168,Chr2,17240196,17240281,17240238,85
hta7,168,Chr3,8237509,8237608,8237559,99
hta7,168,Chr3,10797569,10799036,10798303,1467
hta7,169,Chr1,19525418,19525947,19525682,529
hta7,169,Chr1,24845057,24845731,24845394,674
hta7,169,Chr2,9689963,9690997,9690480,1034
hta7,169,Chr3,8527639,8529020,8528329,1381
hta7,169,Chr4,13310102,13310961,13310532,859
hta7,169,Chr5,461321,461384,461353,63
hta7,170,Chr2,1933987,1934057,1934022,70
hta7,170,Chr2,6785745,6786065,6785905,320
hta7,170,Chr3,1290510,1290670,1290590,160
hta7,170,Chr3,3546701,3549094,3547897,2393
hta7,170,Chr4,11704851,11704967,11704909,116
hta7,170,Chr5,7361827,7362467,7362147,640
hta7,171,Chr1,24629210,24630452,24629831,1242
hta7,171,Chr5,25976643,25976943,25976793,300
hta7,172,Chr1,24347942,24348091,24348016,149
hta7,172,Chr3,15951225,15951705,15951465,480
hta7,172,Chr4,406631,406845,406738,214
hta7,172,Chr5,5814580,5814776,5814678,196
hta7,172,Chr5,16930429,16930874,16930651,445
hta7,172,Chr5,21271024,21271103,21271064,79
hta7,173,Chr1,7945893,7946366,7946129,473
hta7,173,Chr1,9202977,9204841,9203909,1864
hta7,173,Chr4,8195652,8195827,8195740,175
hta7,173,Chr4,11746237,11746466,11746351,229
hta7,173,Chr5,21982219,21982278,21982249,59
hta7,173,Chr5,26294541,26294555,26294548,14
hta7,174,Chr1,12548554,12548812,12548683,258
hta7,174,Chr1,16913902,16914372,16914137,470
hta7,174,Chr3,1421857,1423930,1422893,2073
hta7,174,Chr3,8169712,8170051,8169882,339
hta7,174,Chr3,18725673,18725738,18725705,65
hta7,174,Chr5,20763442,20764196,20763819,754
hta7,174,Chr5,26621218,26621481,26621350,263
hta7,175,Chr1,19082943,19083146,19083045,203
hta7,175,Chr2,355286,355322,355304,36
hta7,175,Chr2,14877441,14879745,14878593,2304
hta7,175,Chr3,12608207,12608988,12608597,781
hta7,175,Chr5,14556863,14557131,14556997,268
hta7,176,Chr1,5634043,5637327,5635685,3284
hta7,176,Chr1,16566711,16566909,16566810,198
hta7,176,Chr3,5268523,5268953,5268738,430
hta7,176,Chr3,6136394,6136992,6136693,598
hta7,176,Chr3,10590850,10590942,10590896,92
hta7,176,Chr3,17245972,17247524,17246748,1552
hta7,176,Chr5,13364685,13365703,13365194,1018
hta7,176,Chr5,21658057,21658935,21658496,878
hta7,177,Chr1,16141870,16141895,16141882,25
hta7,177,Chr2,12955901,12956143,12956022,242
hta7,177,Chr3,18300666,18300820,18300743,154
hta7,177,Chr4,8569557,8570009,8569783,452
hta7,177,Chr5,18025152,18026775,18025964,1623
hta7,177,Chr5,19906724,19907058,19906891,334
hta7,177,Chr5,26174289,26174853,26174571,564
hta7,178,Chr1,7340468,7340695,7340582,227
hta7,178,Chr1,9204841,9213916,9209379,9075
hta7,178,Chr1,29464111,29464191,29464151,80
hta7,178,Chr2,1723725,1725191,1724458,1466
hta7,178,Chr3,15972758,15973526,15973142,768
hta7,178,Chr4,5233063,5233649,5233356,586
hta7,178,Chr4,17398345,17398846,17398595,501
hta7,178,Chr5,26458222,26458886,26458554,664
hta7,179,Chr1,17489538,17490111,17489824,573
hta7,179,Chr2,8059208,8059998,8059603,790
hta7,179,Chr3,6248946,6249723,6249334,777
hta7,179,Chr3,17951154,17951545,17951350,391
hta7,179,Chr4,6729892,6729993,6729942,101
hta7,179,Chr4,17032533,17034476,17033505,1943
hta7,179,Chr5,18586126,18586520,18586323,394
hta7,179,Chr5,21843085,21843404,21843245,319
hta7,180,Chr1,9652244,9652842,9652543,598
hta7,180,Chr1,17296207,17296357,17296282,150
hta7,180,Chr1,22421005,22421153,22421079,148
hta7,180,Chr2,2316367,2316442,2316405,75
hta7,180,Chr2,8104251,8105171,8104711,920
hta7,180,Chr3,11531452,11532247,11531850,795
hta7,180,Chr3,14941889,14942319,14942104,430
hta7,180,Chr4,5367927,5368132,5368029,205
hta7,180,Chr5,3093420,3094441,3093930,1021
hta7,180,Chr5,25046068,25047554,25046811,1486
hta7,181,Chr1,15979808,15980957,15980382,1149
hta7,181,Chr2,1465981,1466267,1466124,286
hta7,181,Chr2,2312998,2313064,2313031,66
hta7,181,Chr3,18577902,18577955,18577928,53
hta7,181,Chr4,4871895,4872156,4872025,261
hta7,181,Chr5,9986832,9986919,9986876,87
hta7,182,Chr1,7420968,7422709,7421838,1741
hta7,182,Chr1,23523013,23523093,23523053,80
hta7,182,Chr2,6274077,6275286,6274681,1209
hta7,182,Chr2,6354683,6354892,6354787,209
hta7,182,Chr2,9541253,9541409,9541331,156
hta7,182,Chr3,11448174,11448816,11448495,642
hta7,182,Chr4,918475,918540,918507,65
hta7,182,Chr4,5375728,5375791,5375760,63
hta7,182,Chr5,8011289,8011744,8011517,455
hta7,182,Chr5,25344028,25344352,25344190,324
hta7,183,Chr1,10201862,10201931,10201896,69
hta7,183,Chr2,10194269,10194450,10194359,181
hta7,183,Chr4,9665929,9665985,9665957,56
hta7,183,Chr5,14316600,14317150,14316875,550
hta7,183,Chr5,15971432,15972234,15971833,802
hta7,184,Chr1,16771750,16772094,16771922,344
hta7,184,Chr1,19311158,19311193,19311176,35
hta7,184,Chr1,30212057,30212248,30212153,191
hta7,184,Chr2,12771680,12772640,12772160,960
hta7,184,Chr3,7748764,7749071,7748918,307
hta7,184,Chr3,21810082,21810869,21810476,787
hta7,184,Chr4,662353,663179,662766,826
hta7,184,Chr4,11381075,11384015,11382545,2940
hta7,184,Chr5,14913833,14914681,14914257,848
hta7,184,Chr5,15633960,15634587,15634274,627
hta7,185,Chr1,12955175,12955570,12955373,395
hta7,185,Chr1,24468917,24469010,24468963,93
hta7,185,Chr3,18797712,18798614,18798163,902
hta7,185,Chr4,10261948,10262138,10262043,190
hta7,185,Chr5,10932296,10932758,10932527,462
hta7,185,Chr5,15599952,15600137,15600044,185
hta7,185,Chr5,26497488,26498160,26497824,672
hta7,186,Chr1,473429,478208,475819,4779
hta7,186,Chr1,16568203,16568355,16568279,152
hta7,186,Chr1,25630602,25630846,25630724,244
hta7,186,Chr2,8172473,8172802,8172637,329
hta7,186,Chr3,10518360,10518402,10518381,42
hta7,186,Chr3,21590066,21591581,21590824,1515
hta7,186,Chr4,9767088,9767791,9767440,703
hta7,186,Chr5,15722787,15723654,15723221,867
hta7,187,Chr1,9810505,9811149,9810827,644
hta7,187,Chr2,758253,759010,758631,757
hta7,187,Chr4,189634,190004,189819,370
hta7,187,Chr4,5985684,5985984,5985834,300
hta7,187,Chr5,7169951,7169954,7169953,3
hta7,187,Chr5,13301049,13301323,13301186,274
hta7,188,Chr1,12529118,12529263,12529190,145
hta7,188,Chr1,29434581,29434684,29434633,103
hta7,188,Chr2,6707907,6707943,6707925,36
hta7,188,Chr3,9260849,9261201,9261025,352
hta7,188,Chr3,16820693,16820793,16820743,100
hta7,188,Chr5,10488178,10488855,10488516,677
hta7,189,Chr2,336996,338707,337852,1711
hta7,189,Chr3,11157603,11157950,11157777,347
hta7,189,Chr3,17558602,17558889,17558746,287
hta7,189,Chr4,7529894,7530505,7530200,611
hta7,189,Chr4,12707717,12709171,12708444,1454
hta7,189,Chr4,17524106,17524186,17524146,80
hta7,189,Chr5,10261698,10262010,10261854,312
hta7,189,Chr5,13924704,13925877,13925290,1173
hta7,190,Chr1,1919852,1922238,1921045,2386
hta7,190,Chr2,181007,181285,181146,278
hta7,190,Chr2,9933497,9933981,9933739,484
hta7,190,Chr2,15199603,15199934,15199769,331
hta7,190,Chr3,9581830,9581864,9581847,34
hta7,190,Chr4,5848175,5850027,5849101,1852
hta7,190,Chr4,5986330,5986767,5986548,437
hta7,190,Chr5,10265657,10265846,10265751,189
hta7,190,Chr5,23918540,23918736,23918638,196
hta7,191,Chr1,9456960,9457011,9456986,51
hta7,191,Chr2,7869749,7870509,7870129,760
hta7,191,Chr3,9300206,9300507,9300356,301
hta7,191,Chr3,19504114,19504892,19504503,778
hta7,191,Chr4,6785178,6786403,6785790,1225
hta7,191,Chr4,12065825,12066422,12066123,597
hta7,191,Chr5,969113,969965,969539,852
hta7,191,Chr5,15601719,15601819,15601769,100
hta7,191,Chr5,25477444,25479199,25478322,1755
hta7,192,Chr1,7924624,7924759,7924692,135
hta7,192,Chr1,23989668,23990560,23990114,892
hta7,192,Chr2,2313331,2313714,2313523,383
hta7,192,Chr2,18598515,18598856,18598685,341
hta7,192,Chr3,3375074,3384595,3379834,9521
hta7,192,Chr3,15709056,15709680,15709368,624
hta7,192,Chr4,13073425,13073950,13073687,525
hta7,192,Chr5,5682177,5684820,5683499,2643
hta7,192,Chr5,18705591,18706367,18705979,776
hta67,1,Chr1,16141681,16141870,16141775,189
hta67,1,Chr1,25275728,25276330,25276029,602
hta67,1,Chr1,28287225,28288187,28287706,962
hta67,1,Chr2,141687,141903,141795,216
hta67,1,Chr2,11321269,11324386,11322827,3117
hta67,1,Chr4,8415877,8416527,8416202,650
hta67,1,Chr4,17635911,17636710,17636311,799
hta67,1,Chr5,8921770,8922736,8922253,966
hta67,1,Chr5,13907046,13907263,13907154,217
hta67,1,Chr5,16798192,16798375,16798284,183
hta67,2,Chr1,23288754,23289340,23289047,586
hta67,2,Chr1,24974163,24974204,24974183,41
hta67,2,Chr2,17493810,17494268,17494039,458
hta67,2,Chr3,2946844,2947186,2947015,342
hta67,2,Chr4,1603186,1603882,1603534,696
hta67,2,Chr5,1601661,1601941,1601801,280
hta67,2,Chr5,15620746,15620808,15620777,62
hta67,3,Chr1,18390468,18390525,18390496,57
hta67,3,Chr1,28746408,28756009,28751208,9601
hta67,3,Chr2,5926700,5926854,5926777,154
hta67,3,Chr3,11282749,11282800,11282775,51
hta67,3,Chr3,17999376,18000205,17999790,829
hta67,3,Chr4,5739582,5739602,5739592,20
hta67,3,Chr4,6717709,6718260,6717985,551
hta67,3,Chr5,18780883,18781031,18780957,148
hta67,4,Chr1,8926613,8926770,8926691,157
hta67,4,Chr1,10898797,10899768,10899283,971
hta67,4,Chr1,26768814,26771406,26770110,2592
hta67,4,Chr4,976581,983150,979865,6569
hta67,4,Chr4,8842823,8844152,8843487,1329
hta67,4,Chr5,8698603,8698886,8698745,283
hta67,5,Chr1,26636411,26636646,26636529,235
hta67,5,Chr3,20045512,20048494,20047003,2982
hta67,5,Chr4,73968,75566,74767,1598
hta67,5,Chr4,12562521,12564425,12563473,1904
hta67,5,Chr5,8818818,8819224,8819021,406
hta67,5,Chr5,21743288,21743341,21743314,53
hta67,5,Chr5,24921180,24921885,24921532,705
hta67,6,Chr1,16874834,16875733,16875284,899
hta67,6,Chr2,12919307,12919523,12919415,216
hta67,6,Chr3,10986788,10986800,10986794,12
hta67,6,Chr4,8570009,8570453,8570231,444
hta67,6,Chr5,9718811,9718965,9718888,154
hta67,6,Chr5,23346379,23346776,23346577,397
hta67,7,Chr1,16666817,16668113,16667465,1296
hta67,7,Chr2,2316442,2316588,2316515,146
hta67,7,Chr4,6747913,6748170,6748041,257
hta67,7,Chr5,10262017,10262208,10262113,191
hta67,7,Chr5,19271617,19272723,19272170,1106
hta67,8,Chr1,8699625,8699795,8699710,170
hta67,8,Chr2,1364280,1364480,1364380,200
hta67,8,Chr2,15217901,15218211,15218056,310
hta67,8,Chr3,3045063,3045752,3045407,689
hta67,8,Chr3,8174775,8174917,8174846,142
hta67,8,Chr3,15668020,15668218,15668119,198
hta67,8,Chr4,5347190,5362459,5354824,15269
hta67,8,Chr5,24476350,24476379,24476364,29
hta67,9,Chr1,28558035,28558216,28558125,181
hta67,9,Chr2,5007754,5009234,5008494,1480
hta67,9,Chr3,2390461,2392446,2391453,1985
hta67,9,Chr3,11299843,11310814,11305329,10971
hta67,9,Chr3,14940974,14941588,14941281,614
hta67,9,Chr4,10739944,10740377,10740160,433
hta67,9,Chr5,15328209,15328266,15328237,57
hta67,10,Chr1,16800944,16801304,16801124,360
hta67,10,Chr1,25925065,25925105,25925085,40
hta67,10,Chr2,2900921,2900982,2900951,61
hta67,10,Chr2,18025158,18025694,18025426,536
hta67,10,Chr3,11743416,11743742,11743579,326
hta67,10,Chr4,12947668,12947805,12947736,137
hta67,10,Chr5,9866366,9866433,9866400,67
hta67,10,Chr5,16610651,16611366,16611009,715
hta67,11,Chr2,15127772,15128518,15128145,746
hta67,11,Chr3,18513032,18513701,18513366,669
hta67,11,Chr4,6803265,6803364,6803315,99
hta67,11,Chr5,5615435,5616674,5616055,1239
hta67,11,Chr5,23248305,23255309,23251807,7004
hta67,12,Chr1,12030120,12031643,12030882,1523
hta67,12,Chr1,26958148,26958919,26958534,771
hta67,12,Chr2,6456751,6467123,6461937,10372
hta67,12,Chr3,17548642,17549329,17548986,687
hta67,12,Chr3,19576438,19576713,19576576,275
hta67,12,Chr4,5739140,5739244,5739192,104
hta67,12,Chr5,14540899,14541393,14541146,494
hta67,13,Chr1,23820110,23820528,23820319,418
hta67,13,Chr2,5509294,5511498,5510396,2204
hta67,13,Chr2,9987311,9987593,9987452,282
hta67,13,Chr2,15663955,15664771,15664363,816
hta67,13,Chr3,2906411,2910339,2908375,3928
hta67,13,Chr4,6162395,6163150,6162773,755
hta67,13,Chr4,16728602,16729167,16728884,565
hta67,13,Chr5,2121297,2121418,2121357,121
hta67,13,Chr5,19794986,19796113,19795550,1127
hta67,13,Chr5,20942228,20942298,20942263,70
hta67,14,Chr1,25649213,25650497,25649855,1284
hta67,14,Chr1,28891960,28898023,28894992,6063
hta67,14,Chr2,743259,744854,744057,1595
hta67,14,Chr3,9530738,9530922,9530830,184
hta67,14,Chr3,10334685,10334820,10334753,135
hta67,14,Chr4,8051040,8051498,8051269,458
hta67,15,Chr1,8977128,8985127,8981128,7999
hta67,15,Chr1,11940949,11941693,11941321,744
hta67,15,Chr1,16473701,16473766,16473733,65
hta67,15,Chr2,1598931,1599008,1598969,77
hta67,15,Chr2,7383314,7383928,7383621,614
hta67,15,Chr3,7626074,7626407,7626240,333
hta67,15,Chr3,11747950,11748041,11747996,91
hta67,15,Chr4,8834827,8836542,8835685,1715
hta67,15,Chr4,18051903,18052125,18052014,222
hta67,15,Chr5,7912046,7912423,7912234,377
hta67,15,Chr5,25813847,25813904,25813875,57
hta67,16,Chr1,473429,478208,475819,4779
hta67,16,Chr1,11224154,11224308,11224231,154
hta67,16,Chr1,16402278,16403466,16402872,1188
hta67,16,Chr2,512507,513319,512913,812
hta67,16,Chr2,1927218,1927287,1927252,69
hta67,16,Chr2,13812911,13818110,13815511,5199
hta67,16,Chr3,4344826,4345536,4345181,710
hta67,16,Chr3,15224306,15224680,15224493,374
hta67,16,Chr5,7085587,7085759,7085673,172
hta67,16,Chr5,10239128,10239657,10239392,529
hta67,16,Chr5,16994707,16995000,16994853,293
hta67,17,Chr1,26090826,26091799,26091312,973
hta67,17,Chr2,1555855,1555928,1555891,73
hta67,17,Chr3,14750825,14751010,14750917,185
hta67,17,Chr4,1048193,1048373,1048283,180
hta67,17,Chr4,11358767,11359789,11359278,1022
hta67,17,Chr5,13882391,13882405,13882398,14
hta67,18,Chr1,1620983,1622203,1621593,1220
hta67,18,Chr1,16641540,16641851,16641696,311
hta67,18,Chr1,17720622,17722548,17721585,1926
hta67,18,Chr3,16744176,16744288,16744232,112
hta67,18,Chr4,10860962,10862060,10861511,1098
hta67,18,Chr5,5411731,5412666,5412199,935
hta67,18,Chr5,10934061,10934393,10934227,332
hta67,18,Chr5,17060265,17060392,17060329,127
hta67,19,Chr1,12891389,12891795,12891592,406
hta67,19,Chr1,28456198,28477388,28466793,21190
hta67,19,Chr2,2198998,2199613,2199306,615
hta67,19,Chr2,5931062,5931100,5931081,38
hta67,19,Chr3,12362468,12362617,12362542,149
hta67,19,Chr3,15801448,15801470,15801459,22
hta67,19,Chr4,132009,132798,132403,789
hta67,19,Chr4,12174054,12174282,12174168,228
hta67,19,Chr5,9066103,9066956,9066529,853
hta67,20,Chr1,464929,465818,465373,889
hta67,20,Chr1,10200716,10201199,10200958,483
hta67,20,Chr1,11119152,11120082,11119617,930
hta67,20,Chr1,25157207,25157940,25157573,733
hta67,20,Chr2,15024681,15030084,15027383,5403
hta67,20,Chr3,16893724,16893949,16893836,225
hta67,20,Chr4,8146260,8147640,8146950,1380
hta67,20,Chr4,10065971,10069044,10067507,3073
hta67,20,Chr4,17792381,17793566,17792973,1185
hta67,20,Chr5,1129275,1130720,1129997,1445
hta67,20,Chr5,1466275,1466711,1466493,436
hta67,20,Chr5,19514754,19514945,19514850,191
hta67,21,Chr1,20011698,20012092,20011895,394
hta67,21,Chr2,906196,906652,906424,456
hta67,21,Chr2,15188001,15188986,15188493,985
hta67,21,Chr3,15674945,15675382,15675163,437
hta67,21,Chr3,16496719,16497707,16497213,988
hta67,21,Chr4,256012,256102,256057,90
hta67,22,Chr1,15880400,15880567,15880484,167
hta67,22,Chr1,18701954,18702482,18702218,528
hta67,22,Chr2,125002,127796,126399,2794
hta67,22,Chr2,6287891,6289522,6288707,1631
hta67,22,Chr3,5061693,5065809,5063751,4116
hta67,22,Chr5,7993069,7993201,7993135,132
hta67,22,Chr5,14913833,14914681,14914257,848
hta67,22,Chr5,26028464,26028984,26028724,520
hta67,23,Chr1,7806958,7807049,7807004,91
hta67,23,Chr1,17962447,17962467,17962457,20
hta67,23,Chr2,16613070,16618086,16615578,5016
hta67,23,Chr2,19142889,19144419,19143654,1530
hta67,23,Chr2,19393860,19394113,19393986,253
hta67,23,Chr3,10091336,10093408,10092372,2072
hta67,23,Chr4,10005199,10006303,10005751,1104
hta67,23,Chr4,14886789,14886823,14886806,34
hta67,23,Chr5,4483874,4484697,4484286,823
hta67,23,Chr5,21610210,21610312,21610261,102
hta67,23,Chr5,24413376,24414356,24413866,980
hta67,24,Chr2,9357937,9358462,9358199,525
hta67,24,Chr2,12605380,12605642,12605511,262
hta67,24,Chr2,17248764,17250013,17249388,1249
hta67,24,Chr3,10694875,10694884,10694879,9
hta67,24,Chr4,1052993,1053425,1053209,432
hta67,24,Chr4,14864928,14864972,14864950,44
hta67,24,Chr5,14859298,14859332,14859315,34
hta67,24,Chr5,24538521,24539311,24538916,790
hta67,25,Chr1,8977128,8985127,8981128,7999
hta67,25,Chr1,9996302,9996391,9996346,89
hta67,25,Chr1,19333673,19333688,19333681,15
hta67,25,Chr1,23513942,23514372,23514157,430
hta67,25,Chr2,7125584,7132244,7128914,6660
hta67,25,Chr4,9302690,9304128,9303409,1438
hta67,25,Chr5,7672061,7672156,7672109,95
hta67,25,Chr5,10637741,10638075,10637908,334
hta67,25,Chr5,22993263,22994077,22993670,814
hta67,26,Chr1,6481188,6481834,6481511,646
hta67,26,Chr1,12704060,12704681,12704370,621
hta67,26,Chr2,2273094,2273471,2273282,377
hta67,26,Chr2,5114417,5115100,5114759,683
hta67,26,Chr3,18041060,18051677,18046368,10617
hta67,26,Chr4,6048851,6049231,6049041,380
hta67,26,Chr4,14841594,14841904,14841749,310
hta67,26,Chr4,17681873,17682244,17682059,371
hta67,26,Chr5,9989488,9989702,9989595,214
hta67,27,Chr1,16130237,16130399,16130318,162
hta67,27,Chr2,7607906,7609452,7608679,1546
hta67,27,Chr3,5638726,5638780,5638753,54
hta67,27,Chr3,17083650,17084242,17083946,592
hta67,27,Chr4,1371927,1373474,1372701,1547
hta67,27,Chr4,5835200,5835480,5835340,280
hta67,27,Chr5,24886349,24887589,24886969,1240
hta67,28,Chr1,10137520,10137769,10137644,249
hta67,28,Chr1,29229860,29231415,29230638,1555
hta67,28,Chr3,15991496,15991816,15991656,320
hta67,28,Chr4,11505594,11507042,11506318,1448
hta67,29,Chr1,3242327,3242472,3242399,145
hta67,29,Chr1,20320371,20321008,20320689,637
hta67,29,Chr1,29707165,29707434,29707299,269
hta67,29,Chr2,415211,415544,415377,333
hta67,29,Chr2,10845559,10845998,10845779,439
hta67,29,Chr3,10735537,10735967,10735752,430
hta67,29,Chr4,5641839,5642287,5642063,448
hta67,29,Chr5,254952,255464,255208,512
hta67,29,Chr5,18274764,18275368,18275066,604
hta67,30,Chr1,16800327,16800396,16800361,69
hta67,30,Chr1,17914661,17915333,17914997,672
hta67,30,Chr2,14902448,14902729,14902588,281
hta67,30,Chr4,157808,157831,157820,23
hta67,30,Chr4,17868392,17870544,17869468,2152
hta67,30,Chr5,13880957,13882391,13881674,1434
hta67,30,Chr5,14066543,14067592,14067067,1049
hta67,30,Chr5,26169901,26170632,26170267,731
hta67,31,Chr1,23507104,23509118,23508111,2014
hta67,31,Chr3,10542413,10542516,10542465,103
hta67,31,Chr3,16032477,16034701,16033589,2224
hta67,31,Chr4,5709729,5710119,5709924,390
hta67,31,Chr5,16110118,16110725,16110422,607
hta67,32,Chr1,16273932,16274064,16273998,132
hta67,32,Chr2,509341,510092,509717,751
hta67,32,Chr3,11961213,11961351,11961282,138
hta67,32,Chr4,4194329,4194340,4194335,11
hta67,32,Chr5,9934769,9934915,9934842,146
hta67,33,Chr3,16916387,16916492,16916439,105
hta67,33,Chr4,14258907,14259118,14259013,211
hta67,33,Chr5,14916273,14916386,14916329,113
hta67,33,Chr5,21184865,21185417,21185141,552
hta67,34,Chr1,10374216,10375279,10374748,1063
hta67,34,Chr3,9264053,9264917,9264485,864
hta67,34,Chr4,7088946,7089381,7089164,435
hta67,34,Chr4,17719531,17721024,17720277,1493
hta67,34,Chr5,5952045,5952316,5952181,271
hta67,34,Chr5,16587292,16587796,16587544,504
hta67,35,Chr1,10747326,10747554,10747440,228
hta67,35,Chr1,17400640,17400924,17400782,284
hta67,35,Chr2,8105869,8133663,8119766,27794
hta67,35,Chr2,9399135,9400002,9399569,867
hta67,35,Chr3,11921142,11921664,11921403,522
hta67,35,Chr4,845796,847871,846834,2075
hta67,35,Chr5,9662044,9662433,9662238,389
hta67,36,Chr1,1121519,1123532,1122525,2013
hta67,36,Chr1,20179638,20179885,20179762,247
hta67,36,Chr1,22067784,22067917,22067850,133
hta67,36,Chr2,9920530,9921743,9921136,1213
hta67,36,Chr3,20526547,20527530,20527039,983
hta67,36,Chr4,6067142,6067158,6067150,16
hta67,36,Chr4,15861312,15861705,15861508,393
hta67,37,Chr1,12973182,12973334,12973258,152
hta67,37,Chr1,23294536,23294647,23294592,111
hta67,37,Chr2,10793497,10794804,10794151,1307
hta67,37,Chr2,11583212,11583711,11583462,499
hta67,37,Chr2,15947934,15948901,15948418,967
hta67,37,Chr3,13494700,14751010,14122855,1256310
hta67,37,Chr5,15193497,15193664,15193581,167
hta67,38,Chr1,2239629,2240010,2239819,381
hta67,38,Chr1,12491891,12494889,12493390,2998
hta67,38,Chr1,20786530,20786755,20786642,225
hta67,38,Chr2,352965,353866,353415,901
hta67,38,Chr3,4774721,4774739,4774730,18
hta67,38,Chr3,20376983,20377333,20377158,350
hta67,38,Chr4,1190784,1191219,1191002,435
hta67,38,Chr4,17531029,17531934,17531481,905
hta67,38,Chr5,23151682,23158346,23155014,6664
hta67,39,Chr1,12299049,12299120,12299085,71
hta67,39,Chr1,16567484,16568203,16567844,719
hta67,39,Chr3,9498193,9498475,9498334,282
hta67,39,Chr4,7253018,7253208,7253113,190
hta67,39,Chr4,8026327,8026584,8026455,257
hta67,39,Chr5,25901323,25902161,25901742,838
hta67,40,Chr2,11518951,11519090,11519021,139
hta67,40,Chr4,10295747,10295801,10295774,54
hta67,40,Chr4,17568514,17569824,17569169,1310
hta67,40,Chr5,8226077,8226725,8226401,648
hta67,40,Chr5,14008240,14008457,14008348,217
hta67,41,Chr1,12515756,12516119,12515938,363
hta67,41,Chr3,6810835,6813472,6812153,2637
hta67,41,Chr3,21392487,21397021,21394754,4534
hta67,41,Chr4,755676,755938,755807,262
hta67,42,Chr1,6897344,6898729,6898036,1385
hta67,42,Chr1,19436905,19436929,19436917,24
hta67,42,Chr1,26436596,26437188,26436892,592
hta67,42,Chr2,1933575,1933781,1933678,206
hta67,42,Chr2,2925340,2926578,2925959,1238
hta67,42,Chr3,11138389,11139185,11138787,796
hta67,42,Chr3,21134889,21135066,21134977,177
hta67,42,Chr4,14639315,14639692,14639503,377
hta67,42,Chr5,735033,735161,735097,128
hta67,42,Chr5,17926497,17926591,17926544,94
hta67,43,Chr1,16233207,16233755,16233481,548
hta67,43,Chr1,23497124,23498622,23497873,1498
hta67,43,Chr2,2335883,2335997,2335940,114
hta67,43,Chr2,18154466,18155195,18154830,729
hta67,43,Chr4,17718126,17718436,17718281,310
hta67,43,Chr5,16738016,16739235,16738626,1219
hta67,44,Chr1,6767488,6767739,6767614,251
hta67,44,Chr1,10621738,10622214,10621976,476
hta67,44,Chr2,7902192,7902828,7902510,636
hta67,44,Chr2,12138904,12140462,12139683,1558
hta67,44,Chr3,8930592,8931245,8930918,653
hta67,44,Chr3,10914298,10914466,10914382,168
hta67,44,Chr4,9945176,9948681,9946928,3505
hta67,44,Chr5,10780824,10783157,10781990,2333
hta67,45,Chr1,10756255,10757010,10756633,755
hta67,45,Chr1,21978692,21978890,21978791,198
hta67,45,Chr4,5296223,5296613,5296418,390
hta67,45,Chr5,26112365,26113079,26112722,714
hta67,46,Chr1,12655849,12655999,12655924,150
hta67,46,Chr1,24976589,24977144,24976867,555
hta67,46,Chr4,6308620,6309869,6309244,1249
hta67,46,Chr4,13680538,13681396,13680967,858
hta67,46,Chr5,17125649,17125720,17125685,71
hta67,47,Chr1,933198,971198,952198,38000
hta67,47,Chr3,4425773,4426368,4426071,595
hta67,47,Chr3,8804598,8804838,8804718,240
hta67,47,Chr4,7672390,7672679,7672534,289
hta67,47,Chr5,10003543,10003850,10003697,307
hta67,48,Chr1,11610967,11611350,11611159,383
hta67,48,Chr1,17418927,17419353,17419140,426
hta67,48,Chr2,6790319,6795275,6792797,4956
hta67,48,Chr3,8951102,8951167,8951134,65
hta67,48,Chr3,17268876,17269189,17269032,313
hta67,48,Chr4,7238999,7241036,7240017,2037
hta67,48,Chr4,10110408,10111076,10110742,668
hta67,48,Chr5,10876269,10876336,10876303,67
hta67,49,Chr1,17378842,17379108,17378975,266
hta67,49,Chr1,27660275,27661065,27660670,790
hta67,49,Chr3,15896580,15897008,15896794,428
hta67,49,Chr4,14098342,14098687,14098514,345
hta67,49,Chr5,10601372,10601536,10601454,164
hta67,49,Chr5,13226933,13227155,13227044,222
hta67,50,Chr1,19879139,19879246,19879193,107
hta67,50,Chr2,12408937,12409525,12409231,588
hta67,50,Chr4,736727,737253,736990,526
hta67,50,Chr4,1588566,1589283,1588924,717
hta67,50,Chr5,8081721,8082381,8082051,660
hta67,50,Chr5,20223940,20225719,20224830,1779
hta67,51,Chr1,25751870,25751964,25751917,94
hta67,51,Chr2,5542624,5542733,5542678,109
hta67,51,Chr2,8548811,8549049,8548930,238
hta67,51,Chr5,13770925,13771062,13770993,137
